asin,url,title,title_raw,clean_title,title_word_count,product_family,brand,brand_raw,stars,reviewsCount,price_value,price_currency,price_flag,category_root,category_leaf,breadcrumbs,description,description_length,popularity_score,product_type,is_tommee_tippee_brand,is_competitor_brand,is_compatible_accessory,is_core_bottle_listing,thumbnailImage,search_term
B00DHX04AI,https://www.amazon.com/dp/B00DHX04AI,"Evenflo Feeding Classic Prints Polypropylene Bottles for Baby, Infant and Newborn - Blue/Green/Teal, 8 Ounce (Pack of 12)","Evenflo Feeding Classic Prints Polypropylene Bottles for Baby, Infant and Newborn - Blue/Green/Teal, 8 Ounce (Pack of 12)","evenflo feeding classic prints polypropylene bottles for baby, infant and newborn - blue/green/teal, 8 ounce (pack of 12)",18,"Evenflo Feeding Classic Prints Polypropylene Bottles for Baby, Infant and Newborn - / / , 8 Ounce ( )",Evenflo,Evenflo Feeding,4.3,178.0,21.8,$,mid,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,"The Evenflo Feeding Classic Prints Standard Bottle features cute designs that will make you go ‘awe’. The included Classic Slow Flow Nipples are 100% silicone and feature micro air vents to help prevent nipple collapse. The nipple has a gradual transition between nipple length and base to allow your baby to maintain their latch. The Classic Prints Bottles have printed measurement markers in both ounces and milliliters to provide an easy and accurate way to measure the volume of liquid. These dishwasher-safe bottles (top rack only) are compatible with all Evenflo Feeding breast pumps, as well as most other standard neck breast pump brands.",646,22.305758965115245,bottle_set,False,True,False,True,https://m.media-amazon.com/images/I/41wMPHc2LwL._SY300_SX300_QL70_FMwebp_.jpg,
B0FHQDCPZL,https://www.amazon.com/dp/B0FHQDCPZL,"Bottle Handles Compatible with Tommee Tippee Closer to Nature Baby Bottles 5oz/9oz, Pack of 3","Bottle Handles Compatible with Tommee Tippee Closer to Nature Baby Bottles 5oz/9oz, Pack of 3","bottle handles compatible with tommee tippee closer to nature baby bottles 5oz/9oz, pack of 3",15,Bottle Handles Compatible with Tommee Tippee Closer to Nature Baby Bottles /,Romirus,ROMIRUS,,,8.59,$,budget,Baby Products,Bottle Handles,Baby Products > Feeding > Bottle-Feeding > Bottle Handles,"Make feeding time easier with these ergonomically designed bottle handles compatible with Tommee Tippee Closer to Nature baby bottles (5oz/9oz sizes). Perfect for developing little hands, these handles allow your baby to grasp and hold their bottle independently. Installation is a breeze - simply remove the nipple and outer ring, then slide the handles from top to bottom. The leak-proof design ensures mess-free feeding sessions, while the durable PP construction is BPA-free for your peace of mind. Each pack includes 3 handles that are dishwasher-safe for convenient cleaning. These handles are compatible with Tommee Tippee Closer to Nature bottles only - please verify bottle compatibility before purchasing. Note: This is an aftermarket product by ROMIRUS and is not associated with Tommee Tippee.",805,0.0,bottle_set,True,False,True,True,https://m.media-amazon.com/images/I/31jGzglPJwL._SY300_SX300_QL70_FMwebp_.jpg,
B0C7LQ5VY5,https://www.amazon.com/dp/B0C7LQ5VY5,"MAM Baby’s First Gift Feeding Set, Newborn Essentials Must Have for 0-3 Months, Self-Sterilizing Anti-Colic Bottles & Brush, Pacifiers, Skinsoft Silicone Nipples & Formula Dispenser, Unisex Set","MAM Baby’s First Gift Feeding Set, Newborn Essentials Must Have for 0-3 Months, Self-Sterilizing Anti-Colic Bottles & Brush, Pacifiers, Skinsoft Silicone Nipples & Formula Dispenser, Unisex Set","mam baby’s first gift feeding set, newborn essentials must have for 0-3 months, self-sterilizing anti-colic bottles & brush, pacifiers, skinsoft silicone nipples & formula dispenser, unisex set",27,"MAM Baby’s First Gift Feeding Set, Newborn Essentials Must Have for 0-3 Months, Self-Sterilizing Anti-Colic Bottles & Brush, Pacifiers, Skinsoft Silicone Nipples & Formula Dispenser, Unisex Set",Mam,MAM,4.8,629.0,54.99,$,luxury,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,"The MAM Newborn Essentials Gift Set is perfect for new parents and their little ones. It includes three 5 ounce anti-colic bottles with two slow flow nipples, two 3 ounce anti-colic bottles with 2 medium flow nipples, one extra slow flow nipple, one fast flow nipple, one 0-3 Month pacifier, one 0-6 month glow in the dark pacifier, one formula dispenser and one bottle brush. The orthodontic SkinSoft pacifiers are designed for newborns, supporting healthy jaw development. The Easy Start Self-Sterilizing Anti-Colic Bottles have an innovative vented base that reduces colic symptoms for 80%* of babies. They're also self-sterilizing, just add water and microwave for convenience. Made from BPS and BPA-free materials, the bottles are safe for your baby. Our Milk Powder Box is lightweight, holds up to three servings, and does not leave any residue behind. The baby bottle cleaner brush has a flexible design for thorough cleaning of different bottle shapes and nipples. This gift set is a great addition to your registry or baby shower gift. All items are dishwasher safe for easy cleaning. *Field study, Austria 2011, tested with 73 mothers of colicky babies / Market research, USA 2010, tested with 35 mothers of colicky babies.",1233,30.939455133050775,baby_bottle,False,True,False,True,https://m.media-amazon.com/images/I/41rQ-2dXBCL._SY300_SX300_QL70_FMwebp_.jpg,
B0CBJYYMG4,https://www.amazon.com/dp/B0CBJYYMG4,"YOHKOH PPSU Baby Bottle Wide Neck, Newborn Anti-Colic Baby Bottle with Natural Response Nipple, Streamlined Body, Easy to Clean (5.4oz (Pack of 4), Red)","YOHKOH PPSU Baby Bottle Wide Neck, Newborn Anti-Colic Baby Bottle with Natural Response Nipple, Streamlined Body, Easy to Clean (5.4oz (Pack of 4), Red)","yohkoh ppsu baby bottle wide neck, newborn anti-colic baby bottle with natural response nipple, streamlined body, easy to clean (5.4oz (pack of 4), red)",24,"YOHKOH PPSU Baby Bottle Wide Neck, Newborn Anti-Colic Baby Bottle with Natural Response Nipple, Streamlined Body, Easy to Clean (5. ( ), )",Yohkoh,YOHKOH,4.3,155.0,32.99,$,premium,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,,0,21.71438083117301,bottle_set,False,False,False,True,https://m.media-amazon.com/images/I/51Zjm3NhonL._SY300_SX300_QL70_FMwebp_.jpg,
B08XJYVK7S,https://www.amazon.com/dp/B08XJYVK7S,"The First Years Gentle Warmth Digital Baby Bottle Warmer - Bottle Warmer for Breastmilk, Baby Formula, and Baby Food - Includes Milk Warmer, Basket, and Cup - White","The First Years Gentle Warmth Digital Baby Bottle Warmer - Bottle Warmer for Breastmilk, Baby Formula, and Baby Food - Includes Milk Warmer, Basket, and Cup - White","the first years gentle warmth digital baby bottle warmer - bottle warmer for breastmilk, baby formula, and baby food - includes milk warmer, basket, and cup - white",28,"The First Years Gentle Warmth Digital Baby Bottle Warmer - Bottle Warmer for Breastmilk, Baby Formula, and Baby Food - Includes Milk Warmer, Basket, and Cup",The First Years,The First Years,4.2,759.0,29.99,$,premium,Baby Products,Bottle Warmers,Baby Products > Feeding > Bottle-Feeding > Bottle Warmers,"The First Years Gentle Warmth Digital Bottle Warmer makes it easy to heat up baby bottles or a baby food jar the better way. The warm water bath allows for more even and consistent heating and stays warm longer than steaming. While any warm water bath bottle warmer will take a few minutes longer than steaming, the benefits make those extra minutes worthwhile. This gentle heating method creates the perfect feeding temperature for breastmilk, formula, and baby food as you introduce your baby to purees. Customize the precise temperature and heating time by using the digital touchscreen to select the temperature needed. Choose to warm from room temperature, refrigerated or use it to defrost frozen breast milk. This master multi-tasker bottle warmer also features a sterilizer function that cleans their pacifiers and baby bottles for the next playtime or mealtime. The First Years Gentle Warmth Digital Bottle Warmer is the perfect addition to your baby registry items, gives you multiple products with an easy-to-use digital display and sleek, portable design.",1067,27.859937419777584,baby_bottle,False,True,False,True,https://m.media-amazon.com/images/I/31V9mr8uYHL._SY300_SX300_QL70_FMwebp_.jpg,
B0G5691DZ8,https://www.amazon.com/dp/B0G5691DZ8,Bottle Handles Compatible with Tommee Tippee Closer to Nature Baby Bottles 5oz/9oz (Pack of 6 | White),Bottle Handles Compatible with Tommee Tippee Closer to Nature Baby Bottles 5oz/9oz (Pack of 6 | White),bottle handles compatible with tommee tippee closer to nature baby bottles 5oz/9oz (pack of 6 | white),17,Bottle Handles Compatible with Tommee Tippee Closer to Nature Baby Bottles / ( | ),Romirus,ROMIRUS,,,10.99,$,mid,Baby Products,Bottle Handles,Baby Products > Feeding > Bottle-Feeding > Bottle Handles,"Make feeding time easier with these ergonomically designed bottle handles compatible with Tommee Tippee Closer to Nature baby bottles (5oz/9oz sizes). Perfect for developing little hands, these handles allow your baby to grasp and hold their bottle independently. Installation is a breeze - simply remove the nipple and outer ring, then slide the handles from top to bottom. The leak-proof design ensures mess-free feeding sessions, while the durable PP construction is BPA-free for your peace of mind. Each pack includes 3 handles that are dishwasher-safe for convenient cleaning. These handles are compatible with Tommee Tippee Closer to Nature bottles only - please verify bottle compatibility before purchasing. Note: This is an aftermarket product by ROMIRUS and is not associated with Tommee Tippee.",805,0.0,bottle_set,True,False,True,True,https://m.media-amazon.com/images/I/310VH2FPZjL._SY300_SX300_QL70_FMwebp_.jpg,
B0CBJVLJM2,https://www.amazon.com/dp/B0CBJVLJM2,"YOHKOH Natural Glass Baby Bottle with Natural Response Nipple, Wide Neck Baby Bottles with Handle, Newborn Anti-Colic Baby Bottles Gift Set, Clear (5.4oz (Pack of 2), Red)","YOHKOH Natural Glass Baby Bottle with Natural Response Nipple, Wide Neck Baby Bottles with Handle, Newborn Anti-Colic Baby Bottles Gift Set, Clear (5.4oz (Pack of 2), Red)","yohkoh natural glass baby bottle with natural response nipple, wide neck baby bottles with handle, newborn anti-colic baby bottles gift set, clear (5.4oz (pack of 2), red)",27,"YOHKOH Natural Glass Baby Bottle with Natural Response Nipple, Wide Neck Baby Bottles with Handle, Newborn Anti-Colic Baby Bottles Gift Set, (5. ( ), )",Yohkoh,YOHKOH,4.4,157.0,20.99,$,mid,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,,0,22.275418145318657,bundle,False,False,False,False,https://m.media-amazon.com/images/I/41lPqt0NP+L._SY300_SX300_QL70_FMwebp_.jpg,
B07N4FVYFC,https://www.amazon.com/dp/B07N4FVYFC,Tommee Tippee No Knock Cup 300ml (Dog),Tommee Tippee No Knock Cup 300ml (Dog),tommee tippee no knock cup 300ml (dog),7,Tommee Tippee No Knock Cup (Dog),Tommee Tippee,Tommee Tippee,2.0,2.0,26.99,$,premium,Baby Products,Cups,Baby Products > Feeding > Solid Feeding > Cups,"The world’s first toddler proof cup. the no-knock cup is the open top cup that won't knock over. rescue innocence carpets, rugs and table-tops from spills and stains. enjoy family mealtimes without mopping up. clever grip technology means this tough little cup resists knocks, bumps and bashes from little hands. it stands firm on hard surfaces, saving tables, floors and more from toddler spills. relax and enjoy mealtimes free from the annoyance and hassle of having to clean up. An open cup with no spout or straw, the No-Knock Cup encourages little ones to sip rather than suck. Dentists recommend training children to drink from a cup as soon as possible to prevent tooth decay associated with prolonged sucking. It supports their oral development too by encouraging them to use mouth muscles that help with talking. Just like a normal open cup, the No-Knock cup is easy to clean. Wash with warm soapy water or clean in the top shelf of your dishwasher. Remove the Clevergrip base for thorough cleaning. If your No-Knock Cup isn’t standing quite so firmly as it needs to, it’s likely that the base has some dust or dirt trapped inside. To reactivate the Clevergrip technology, clean the base of the No-Knock Cup.",1217,2.1972245773362196,unknown,True,False,False,False,https://m.media-amazon.com/images/I/617Dud4n-oL._AC_SY300_SX300_QL70_FMwebp_.jpg,
B0BCXJFCRX,https://www.amazon.com/dp/B0BCXJFCRX,"Tommee Tippee Lot de 2 tétines Pour biberon Closer to Nature, en Forme de Sein, Valve anticolique, Silicone Souple, débit épais, 6 m et Plus","Tommee Tippee Lot de 2 tétines Pour biberon Closer to Nature, en Forme de Sein, Valve anticolique, Silicone Souple, débit épais, 6 m et Plus","tommee tippee lot de 2 tétines pour biberon closer to nature, en forme de sein, valve anticolique, silicone souple, débit épais, 6 m et plus",25,"Tommee Tippee Lot de 2 tétines Pour biberon Closer to Nature, en Forme de Sein, Valve anticolique, Silicone Souple, débit épais, 6 m et Plus",Tommee Tippee,Tommee Tippee,4.4,40.0,,USD,unknown,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,AA,2,16.339717093498955,baby_bottle,True,False,False,True,https://m.media-amazon.com/images/I/41bQl2WXMjL._SY300_SX300_QL70_FMwebp_.jpg,
B007N4R0Q8,https://www.amazon.com/dp/B007N4R0Q8,TOMMEE TIPPEE - biberon 150 ML Anti COLIQUE 0 Mois ET +,TOMMEE TIPPEE - biberon 150 ML Anti COLIQUE 0 Mois ET +,tommee tippee - biberon 150 ml anti colique 0 mois et +,12,TOMMEE TIPPEE - biberon Anti COLIQUE 0 Mois ET +,Tommee Tippee,Tommee Tippee,4.2,741.0,24.25,$,mid,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,,0,27.759266821302997,baby_bottle,True,False,False,True,https://m.media-amazon.com/images/I/31PICJ8gu1L._SY300_SX300_QL70_FMwebp_.jpg,
B005G3QSF2,https://www.amazon.com/dp/B005G3QSF2,"Kiinde Kozii Baby Bottle Warmer and Breast Milk Warmer for Warming Breast Milk, Infant Formula and Baby Food","Kiinde Kozii Baby Bottle Warmer and Breast Milk Warmer for Warming Breast Milk, Infant Formula and Baby Food","kiinde kozii baby bottle warmer and breast milk warmer for warming breast milk, infant formula and baby food",18,"Kiinde Kozii Baby Bottle Warmer and Breast Milk Warmer for Warming Breast Milk, Infant Formula and Baby Food",Kiinde,Kiinde,4.0,4250.0,74.99,$,luxury,Baby Products,Bottle Warmers,Baby Products > Feeding > Bottle-Feeding > Bottle Warmers,,0,33.41963811343516,baby_bottle,False,False,False,True,https://m.media-amazon.com/images/I/31+C2DEzgSL._SY300_SX300_QL70_FMwebp_.jpg,
B0FMPWG47X,https://www.amazon.com/dp/B0FMPWG47X,"Bottle Handles Compatible with Tommee Tippee Closer to Nature Bottles and Non-Insulated Cups, Anti-Slip Bottle Holder,Blue and Pink 2 Count","Bottle Handles Compatible with Tommee Tippee Closer to Nature Bottles and Non-Insulated Cups, Anti-Slip Bottle Holder,Blue and Pink 2 Count","bottle handles compatible with tommee tippee closer to nature bottles and non-insulated cups, anti-slip bottle holder,blue and pink 2 count",20,"Bottle Handles Compatible with Tommee Tippee Closer to Nature Bottles and Non-Insulated Cups, Anti-Slip Bottle Holder, and 2 Count",Generic,Generic,,,9.99,$,budget,Baby Products,Bottle Handles,Baby Products > Feeding > Bottle-Feeding > Bottle Handles,"The Tommee Tippee Closer to Nature bottle handles help tiny hands learn to grip! With a soft, comfortable feel and an easy-to-grip shape, these handles are ideal for encouraging your baby to grasp and hold their bottle as they feed. Compatible between Tommee Tippee non-insulated cups and Closer to Nature bottles, the handles help your little one from their first small steps in independent feeding through transitioning from bottle to cup. With a handy pack of two, you can have one ready while the other is washed and sterilized.",532,0.0,baby_bottle,True,False,True,True,https://m.media-amazon.com/images/I/41eoAb0juwL._AC_SY300_SX300_QL70_FMwebp_.jpg,
B09SKLKLY3,https://www.amazon.com/dp/B09SKLKLY3,yanw Ac Adapter for Tommee Tippee Baby Monitor 1094SP 1094SB Parent Unit Closer to Na,yanw Ac Adapter for Tommee Tippee Baby Monitor 1094SP 1094SB Parent Unit Closer to Na,yanw ac adapter for tommee tippee baby monitor 1094sp 1094sb parent unit closer to na,15,yanw Ac Adapter for Tommee Tippee Baby Monitor 1094SP 1094SB Parent Unit Closer to Na,Yanw,yanw,,,30.99,$,premium,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,Ac Adapter for Tommee Tippee Baby Monitor 1094SP 1094SB Parent Unit Closer to Na,80,0.0,baby_bottle,True,False,True,True,https://m.media-amazon.com/images/I/61C7TBenotL._AC_SY300_SX300_QL70_FMwebp_.jpg,
B0070OPTUU,https://www.amazon.com/dp/B0070OPTUU,Tommee Tippee Explora Easiflow Cup with Dura Spout BPA Free 9 Oz 2 Pack 12m Girl Colors May Vary,Tommee Tippee Explora Easiflow Cup with Dura Spout BPA Free 9 Oz 2 Pack 12m Girl Colors May Vary,tommee tippee explora easiflow cup with dura spout bpa free 9 oz 2 pack 12m girl colors may vary,19,Tommee Tippee Explora Easiflow Cup with Dura Spout BPA Free 12m Girl Colors May Vary,Tommee Tippee,Tommee Tippee,4.2,9.0,18.95,$,mid,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,Tommee Tippee Explora Easiflow Cup with Dura Spout BPA Free 9 Oz 2 Pack 12m Girl Colors May Vary,96,9.670857390574993,bottle_set,True,False,False,True,https://m.media-amazon.com/images/I/71by3H2cSlL._AC_SX300_SY300_QL70_FMwebp_.jpg,
